active,comment,id,group_ids
TRUE,,sd.BAR_msf_cross_dockingview_ppl_cross_docking_form_button_stock_all,"Sup_Store_Keeper,Sup_Warehouse_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_documents_donedocuments_done_list_view_go_to_problems,"Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_documents_donedocuments_done_problem_form_view_go_to_doc,"Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_documents_donedocuments_done_problem_form_view_cancel_document,"Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_sales_followupsale_order_followup_progress_view_update_followup,"Sup_Purchase_Manager,Sup_Demand_Manager,Sup_Supply_System_Administrator,Sup_Med_Read,Sup_Purchase_Officer"
TRUE,,sd.BAR_sales_followupsale_order_line_followup_form_view_go_to_tender_info,"Sup_Purchase_Manager,Sup_Demand_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_sales_followupsale_order_line_followup_form_view_go_to_po_info,"Sup_Purchase_Manager,Sup_Demand_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_sales_followupsale_order_line_followup_form_view_go_to_incoming_info,"Sup_Purchase_Manager,Sup_Demand_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_sales_followupsale_order_line_followup_form_view_go_to_outgoing_info,"Sup_Purchase_Manager,Sup_Demand_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_sales_followupsale_order_line_follow_choose_view_go_to_view,"Sup_Purchase_Manager,Sup_Demand_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_sales_followupsale_order_followup_from_menu_go_to_followup,"Sup_Purchase_Manager,Sup_Demand_Manager,Sup_Supply_System_Administrator,Sup_Med_Read,Sup_Purchase_Officer"
TRUE,,sd.BAR_msf_config_locationsstock_location_configuration_wizard_confirm_creation,"Sup_Supply_Config,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_config_locationsstock_location_configuration_wizard_confirm_creation2,"Sup_Supply_Config,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_config_locationsstock_remove_location_wizard_form_view_see_moves,"Sup_Supply_Config,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_config_locationsstock_remove_location_wizard_form_view_products_in_location,"Sup_Supply_Config,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_config_locationsstock_remove_location_wizard_form_view_children_location,"Sup_Supply_Config,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_config_locationsstock_remove_location_wizard_form_view_deactivate_location,"Sup_Supply_Config,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_config_locationsstock_remove_location_wizard_form_view_check_error,"Sup_Supply_Config,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_config_locationsview_configurable_location_setup_action_stop,"Sup_Supply_Config,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_mission_stockmission_stock_wizard_view_update,"Sup_Purchase_Manager,Sup_Demand_Manager,Sup_Warehouse_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_mission_stockmission_stock_wizard_view_open_products_view,"Sup_Purchase_Manager,Sup_Demand_Manager,Sup_Warehouse_Manager,Sup_Supply_System_Administrator,Sup_Med_Read"
TRUE,,sd.BAR_return_claimview_return_claim_form_do_process_event,"Sup_Purchase_Manager,Sup_Supply_System_Administrator,Sup_Purchase_Officer,Sup_Demand_Manager,Sup_Warehouse_Manager"
TRUE,,sd.BAR_return_claimview_return_claim_form_add_event,"Sup_Supply_System_Administrator,Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Warehouse_Manager,Sup_Demand_Manager"
TRUE,,sd.BAR_return_claimview_return_claim_form_check_product_lines_integrity,"Sup_Supply_System_Administrator,Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Warehouse_Manager,Sup_Demand_Manager"
TRUE,,sd.BAR_return_claimview_return_claim_form_load_products,"Sup_Supply_System_Administrator,Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Warehouse_Manager,Sup_Demand_Manager"
TRUE,,sd.BAR_return_claimview_return_claim_form_close_claim,"Sup_Supply_System_Administrator,Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Warehouse_Manager,Sup_Demand_Manager"
TRUE,,sd.BAR_return_claimview_add_event_form_wizard_do_add_event,"Sup_Supply_System_Administrator,Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Warehouse_Manager,Sup_Demand_Manager"
TRUE,,sd.BAR_msf_doc_importview_order_form_wizard_import_fo_line,"Sup_Supply_System_Administrator,Sup_Demand_Manager,Sup_Requester,Sup_Request_Validator"
TRUE,,sd.BAR_msf_doc_importview_order_form_button_remove_lines,"Sup_Supply_System_Administrator,Sup_Demand_Manager,Sup_Requester,Sup_Request_Validator"
TRUE,,sd.BAR_msf_doc_importview_order_form_check_lines_to_fix,"Sup_Supply_System_Administrator,Sup_Demand_Manager,Sup_Requester,Sup_Request_Validator"
TRUE,,sd.BAR_msf_doc_importview_order_form_add_multiple_lines,"Sup_Supply_System_Administrator,Sup_Demand_Manager,Sup_Requester,Sup_Request_Validator"
TRUE,,sd.BAR_msf_doc_importinternal_request_import_lines_get_error,"Sup_Supply_System_Administrator,Sup_Demand_Manager,Sup_Requester,Sup_Request_Validator"
TRUE,,sd.BAR_msf_doc_importinternal_request_import_lines_wizard_import_ir_line,"Sup_Supply_System_Administrator,Sup_Demand_Manager,Sup_Requester,Sup_Request_Validator"
TRUE,,sd.BAR_msf_doc_importinternal_request_import_lines_button_remove_lines,"Sup_Supply_System_Administrator,Sup_Demand_Manager,Sup_Requester,Sup_Request_Validator"
TRUE,,sd.BAR_msf_doc_importinternal_request_import_lines_check_lines_to_fix,"Sup_Supply_System_Administrator,Sup_Demand_Manager,Sup_Requester,Sup_Request_Validator"
TRUE,,sd.BAR_msf_doc_importinternal_request_import_lines_add_multiple_lines,"Sup_Supply_System_Administrator,Sup_Demand_Manager,Sup_Requester,Sup_Request_Validator"
TRUE,,sd.BAR_msf_doc_importtender_form_view_import_wizard_import_tender_line,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importtender_form_view_import_check_lines_to_fix,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importtender_form_view_import_button_remove_lines,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importtender_form_view_import_add_multiple_lines,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importpurchase_order_form_import_wizard_import_po_line,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importpurchase_order_form_import_button_remove_lines,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importpurchase_order_form_import_check_lines_to_fix,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importpurchase_order_form_import_add_multiple_lines,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importpurchase_order_form_import_wizard_import_file,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importpurchase_order_form_import_export_po_integration,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importwizard_export_po_integration_view_close_window,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importwizard_export_po_validated_form_view_export_file,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importinitial_stock_inventory_form_import_import_file,"Sup_Store_Keeper,Sup_Warehouse_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importinitial_stock_inventory_form_import_button_remove_lines,"Sup_Store_Keeper,Sup_Warehouse_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importinitial_stock_inventory_form_import_add_multiple_lines,"Sup_Store_Keeper,Sup_Warehouse_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importstock_inventory_form_inactive_product_import_file,"Sup_Store_Keeper,Sup_Warehouse_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importstock_inventory_form_inactive_product_button_remove_lines,"Sup_Store_Keeper,Sup_Warehouse_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importstock_inventory_form_inactive_product_add_multiple_lines,"Sup_Store_Keeper,Sup_Warehouse_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importview_internal_move_form_check_lines_to_fix,"Sup_Store_Keeper,Sup_Warehouse_Manager,Sup_Supply_System_Administrator,Sup_Consumption_Management"
TRUE,,sd.BAR_msf_doc_importview_internal_move_form_button_remove_lines,"Sup_Store_Keeper,Sup_Warehouse_Manager,Sup_Supply_System_Administrator,Sup_Consumption_Management"
TRUE,,sd.BAR_msf_doc_importview_internal_move_form_add_multiple_lines,"Sup_Store_Keeper,Sup_Warehouse_Manager,Sup_Supply_System_Administrator,Sup_Consumption_Management"
TRUE,,sd.BAR_msf_doc_importview_incoming_shipment_import_form_view_wizard_import_pick_line,"Sup_Store_Keeper,Sup_Warehouse_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importview_incoming_shipment_import_form_view_check_lines_to_fix,"Sup_Store_Keeper,Sup_Warehouse_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importview_incoming_shipment_import_form_view_button_remove_lines,"Sup_Store_Keeper,Sup_Warehouse_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importview_incoming_shipment_import_form_view_add_multiple_lines,"Sup_Store_Keeper,Sup_Warehouse_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importview_delivery_order_import_form_view_wizard_import_pick_line,"Sup_Store_Keeper,Sup_Warehouse_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importview_delivery_order_import_form_view_check_lines_to_fix,"Sup_Store_Keeper,Sup_Warehouse_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importview_delivery_order_import_form_view_button_remove_lines,"Sup_Store_Keeper,Sup_Warehouse_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importview_delivery_order_import_form_view_add_multiple_lines,"Sup_Store_Keeper,Sup_Warehouse_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importview_picking_ticket_import_form_view_wizard_import_pick_line,"Sup_Store_Keeper,Sup_Warehouse_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importview_picking_ticket_import_form_view_check_lines_to_fix,"Sup_Store_Keeper,Sup_Warehouse_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importview_picking_ticket_import_form_view_button_remove_lines,"Sup_Store_Keeper,Sup_Warehouse_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importview_picking_ticket_import_form_view_add_multiple_lines,"Sup_Demand_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importauto_supply_import_lines_add_multiple_lines,"Sup_Supply_System_Administrator,Sup_Purchase_Manager,Sup_Warehouse_Manager"
TRUE,,sd.BAR_msf_doc_importauto_supply_import_lines_button_remove_lines,"Sup_Supply_System_Administrator,Sup_Purchase_Manager,Sup_Warehouse_Manager"
TRUE,,sd.BAR_msf_doc_importorder_cycle_import_lines_wizard_import_order_cycle_line,"Sup_Demand_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importorder_cycle_import_lines_add_multiple_lines,"Sup_Demand_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importorder_cycle_import_lines_button_remove_lines,"Sup_Demand_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importthreshold_value_import_lines_wizard_import_threshold_value_line,"Sup_Supply_System_Administrator,Sup_Purchase_Manager,Sup_Warehouse_Manager"
TRUE,,sd.BAR_msf_doc_importthreshold_value_import_lines_add_multiple_lines,"Sup_Supply_System_Administrator,Sup_Purchase_Manager,Sup_Warehouse_Manager"
TRUE,,sd.BAR_msf_doc_importthreshold_value_import_lines_button_remove_lines,"Sup_Supply_System_Administrator,Sup_Purchase_Manager,Sup_Warehouse_Manager"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_po_line_cancel,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_po_line_import_file,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_po_line_dummy,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_po_line_close_import,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_fo_line_cancel,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Supply_System_Administrator,Sup_Demand_Manager"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_fo_line_import_file,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Supply_System_Administrator,Sup_Demand_Manager"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_fo_line_dummy,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Supply_System_Administrator,Sup_Demand_Manager"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_fo_line_close_import,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Supply_System_Administrator,Sup_Demand_Manager"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_tender_line_cancel,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_tender_line_import_file,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_tender_line_dummy,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_tender_line_close_import,"Sup_Demand_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_ir_line_cancel,"Sup_Supply_System_Administrator,Sup_Demand_Manager,Sup_Requester,Sup_Request_Validator"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_ir_line_import_file,"Sup_Supply_System_Administrator,Sup_Demand_Manager,Sup_Requester,Sup_Request_Validator"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_ir_line_dummy,"Sup_Supply_System_Administrator,Sup_Demand_Manager,Sup_Requester,Sup_Request_Validator"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_ir_line_close_import,"Sup_Supply_System_Administrator,Sup_Demand_Manager,Sup_Requester,Sup_Request_Validator"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_pick_line_cancel,"Sup_Store_Keeper,Sup_Warehouse_Manager,Sup_Supply_System_Administrator,Sup_Consumption_Management"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_pick_line_import_file,"Sup_Store_Keeper,Sup_Warehouse_Manager,Sup_Supply_System_Administrator,Sup_Consumption_Management"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_pick_line_dummy,"Sup_Store_Keeper,Sup_Warehouse_Manager,Sup_Supply_System_Administrator,Sup_Consumption_Management"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_pick_line_close_import,"Sup_Store_Keeper,Sup_Warehouse_Manager,Sup_Supply_System_Administrator,Sup_Consumption_Management"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_auto_supply_line_cancel,"Sup_Supply_System_Administrator,Sup_Purchase_Manager,Sup_Warehouse_Manager"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_auto_supply_line_import_file,"Sup_Supply_System_Administrator,Sup_Purchase_Manager,Sup_Warehouse_Manager"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_auto_supply_line_dummy,"Sup_Supply_System_Administrator,Sup_Purchase_Manager,Sup_Warehouse_Manager"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_auto_supply_line_close_import,"Sup_Supply_System_Administrator,Sup_Purchase_Manager,Sup_Warehouse_Manager"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_order_cycle_line_cancel,"Sup_Demand_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_order_cycle_line_import_file,"Sup_Demand_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_order_cycle_line_dummy,"Sup_Demand_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_order_cycle_line_close_import,"Sup_Demand_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_threshold_value_line_cancel,"Sup_Supply_System_Administrator,Sup_Purchase_Manager,Sup_Warehouse_Manager"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_threshold_value_line_import_file,"Sup_Supply_System_Administrator,Sup_Purchase_Manager,Sup_Warehouse_Manager"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_threshold_value_line_dummy,"Sup_Supply_System_Administrator,Sup_Purchase_Manager,Sup_Warehouse_Manager"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_threshold_value_line_close_import,"Sup_Supply_System_Administrator,Sup_Purchase_Manager,Sup_Warehouse_Manager"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_product_list_cancel,"Sup_Product_Manager,Sup_Supply_System_Administrator,Sup_Purchase_Manager,Sup_Warehouse_Manager,Sup_Demand_Manager"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_product_list_import_file,"Sup_Product_Manager,Sup_Supply_System_Administrator,Sup_Purchase_Manager,Sup_Warehouse_Manager,Sup_Demand_Manager"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_product_list_dummy,"Sup_Product_Manager,Sup_Supply_System_Administrator,Sup_Purchase_Manager,Sup_Warehouse_Manager,Sup_Demand_Manager"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_product_list_close_import,"Sup_Product_Manager,Sup_Supply_System_Administrator,Sup_Purchase_Manager,Sup_Warehouse_Manager,Sup_Demand_Manager"
TRUE,,sd.BAR_msf_doc_importwizard_import_po_simulation_screen_form_view_return_to_po,"Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importwizard_import_po_simulation_screen_form_view_launch_simulate,"Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importwizard_import_po_simulation_screen_form_view_launch_import,"Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importwizard_import_po_simulation_screen_form_view_go_to_simulation,"Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importwizard_import_po_simulation_screen_form_view_print_simulation_report,"Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importwizard_import_po_simulation_screen_form_view_get_error_msg,"Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importwizard_import_in_simulation_screen_form_view_return_to_in,"Sup_Warehouse_Manager,Sup_Store_Keeper,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importwizard_import_in_simulation_screen_form_view_launch_simulate,"Sup_Warehouse_Manager,Sup_Store_Keeper,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importwizard_import_in_simulation_screen_form_view_launch_import,"Sup_Warehouse_Manager,Sup_Store_Keeper,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importwizard_import_in_simulation_screen_form_view_go_to_simulation,"Sup_Warehouse_Manager,Sup_Store_Keeper,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importwizard_import_in_simulation_screen_form_view_print_simulation_report,"Sup_Warehouse_Manager,Sup_Store_Keeper,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importwizard_import_in_line_simulation_screen_tree_view_get_error_msg,"Sup_Store_Keeper,Sup_Warehouse_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importview_import_composition_kit_form_import_file_real,"Sup_Store_Keeper,Sup_Warehouse_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importview_import_composition_kit_form_import_file,"Sup_Store_Keeper,Sup_Warehouse_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importview_import_composition_kit_form_button_remove_lines,"Sup_Store_Keeper,Sup_Warehouse_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importview_import_composition_kit_form_add_multiple_lines,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_po_begin_cancel,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_po_begin_import_file,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_po_begin_dummy,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_po_begin_close_import,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importwizard_to_import_po_begin_open_po,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Consumption_Management,Sup_Demand_Manager,Sup_Warehouse_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importwizard_delete_lines_form_view_remove_selected_lines,"Sup_Purchase_Officer,Sup_Consumption_Management,Sup_Demand_Manager,Sup_Supply_System_Administrator,Sup_Purchase_Manager,Sup_Warehouse_Manager,Sup_Store_Keeper,Sup_Supply_Config,Sup_Requester,Sup_Request_Validator,Sup_Product_Manager"
TRUE,,sd.BAR_msf_doc_importreturn_claim_product_line_form_delete_view_button_remove_lines,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Demand_Manager,Sup_Warehouse_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_doc_importwizard_common_import_line_form_view_fill_lines,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Consumption_Management,Sup_Demand_Manager,Sup_Requester,Sup_Request_Validator,Sup_Supply_System_Administrator,Sup_Warehouse_Manager,Sup_Store_Keeper,Sup_Supply_Config"
TRUE,,sd.BAR_msf_custom_settingspurchase_move_buttons_button_dummy,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_custom_settingspurchase_move_buttons_dpo_received,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_custom_settingspurchase_move_buttons_purchase_cancel,"Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_custom_settingspurchase_move_buttons_purchase_appbuyer,"Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_custom_settingspurchase_move_buttons_confirm_button,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_custom_settingspurchase_move_buttons_purchase_confirm,"Sup_Purchase_Officer,Sup_Purchase_Manager"
TRUE,,sd.BAR_msf_custom_settingspurchase_move_buttons_rfq_sent,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_custom_settingspurchase_move_buttons_check_rfq_updated,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_custom_settingspurchase_move_buttons_generate_po_from_rfq,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_custom_settingssale_move_buttons_button_dummy,"Sup_Demand_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_custom_settingssale_move_buttons_invoice_recreate,"Sup_Demand_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_custom_settingssale_move_buttons_invoice_corrected,"Sup_Demand_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_custom_settingssale_move_buttons_ship_corrected,"Sup_Demand_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_custom_settingssale_move_buttons_manual_invoice,"Sup_Demand_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_custom_settingssale_move_buttons_ship_cancel,"Sup_Demand_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_custom_settingssale_move_buttons_ask_resource_lines,"Sup_Demand_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_custom_settingssale_move_buttons_invoice_cancel,"Sup_Demand_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_custom_settingssale_move_buttons_order_confirm,"Sup_Demand_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_custom_settingssale_move_buttons_do_order_confirm_method,"Sup_Demand_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_custom_settingssale_move_buttons_order_validated,"Sup_Demand_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_msf_custom_settingssale_move_buttons_change_currency,"Sup_Store_Keeper,Sup_Warehouse_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_delete_buttonview_picking_in_tree_delete_button,"Sup_Store_Keeper,Sup_Warehouse_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_delete_buttonvpicktree_delete_button,"Sup_Store_Keeper,Sup_Warehouse_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_delete_buttonview_picking_out_tree_delete_button,"Sup_Store_Keeper,Sup_Warehouse_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_delete_buttonview_packing_tree_delete_button,"Sup_Consumption_Management,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_delete_buttonreal_average_consumption_tree_view_delete_button,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_delete_buttonpurchase_order_tree_delete_button,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_delete_buttonview_rfq_tree_delete_button,"Sup_Demand_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_delete_buttonview_sales_tree_delete_button,"Sup_Demand_Manager,Sup_Supply_System_Administrator"
TRUE,,sd.BAR_delete_buttonprocurement_request_tree_view_delete_button,"Sup_Purchase_Officer,Sup_Purchase_Manager,Sup_Supply_System_Administrator"
